,0
61332,gobierno
61333,federal
61334,invertir
61335,en
61336,dicha
61337,zona
61338,este
61339,martes
61340,andrés
61341,manuel
61342,lópez
61343,obrador
61344,tendrá
61345,tres
61346,actos
61347,panuco
61348,tantoyuca
61349,y
61350,tuxpan
61351,veracruz
61352,como
61353,ustedes
61354,saben
61355,estamos
61356,en
61357,plena
61358,campaña
61359,por
61360,la
61361,presidencia
61362,de
61363,la
61364,república
61365,con
61366,un
61367,ánimo
61368,social
61369,muy
61370,favorable
61371,que
61372,se
61373,refleja
61374,en
61375,las
61376,encuestas
61377,con
61378,un
61379,margen
61380,de
61381,ventaja
61382,de
61383,por
61384,ciento
61385,en
61386,la
61387,intención
61388,de
61389,voto
61390,y
61391,con
61392,muchas
61393,probabilidades
61394,de
61395,triunfar
61396,esta
61397,circunstancia
61398,es
61399,el
61400,motivo
61401,por
61402,el
61403,cual
61404,el
61405,grupo
61406,que
61407,ha
61408,ocupado
61409,el
61410,gobierno
61411,y
61412,que
61413,ha
61414,lucrado
61415,al
61416,amparo
61417,del
61418,poder
61419,público
61420,en
61421,los
61422,últimos
61423,sexenios
61424,ha
61425,lanzado
61426,una
61427,campaña
61428,para
61429,atemorizar
61430,a
61431,empresarios
61432,e
61433,inversionistas
61434,del
61435,país
61436,y
61437,del
61438,extranjero
61439,en
61440,tal
61441,situación
61442,me
61443,dirijo
61444,a
61445,ustedes
61446,para
61447,transmitirles
61448,en
61449,forma
61450,puntual
61451,y
61452,de
61453,primera
61454,mano
61455,una
61456,síntesis
61457,de
61458,nuestro
61459,diagnóstico
61460,del
61461,país
61462,las
61463,propuestas
61464,que
61465,impulsamos
61466,y
61467,nuestras
61468,intenciones
61469,de
61470,gobierno
61471,sostengo
61472,que
61473,el
61474,principal
61475,problema
61476,de
61477,méxico
61478,es
61479,la
61480,corrupción
61481,y
61482,que
61483,vamos
61484,a
61485,erradicarla
61486,por
61487,completo
61488,además
61489,de
61490,moralizar
61491,la
61492,vida
61493,pública
61494,esto
61495,nos
61496,permitirá
61497,liberar
61498,cuantiosos
61499,recursos
61500,para
61501,el
61502,desarrollo
61503,y
61504,el
61505,bienestar
61506,de
61507,la
61508,población
61509,el
61510,banco
61511,mundial
61512,calcula
61513,que
61514,en
61515,nuestro
61516,país
61517,los
61518,políticos
61519,corruptos
61520,y
61521,los
61522,traficantes
61523,de
61524,influencias
61525,se
61526,roban
61527,el
61528,por
61529,ciento
61530,del
61531,presupuesto
61532,público
61533,es
61534,decir
61535,más
61536,de
61537,un
61538,billón
61539,de
61540,pesos
61541,anuales
61542,para
61543,mantener
61544,al
61545,gobierno
61546,subordinado
61547,a
61548,los
61549,intereses
61550,de
61551,los
61552,traficantes
61553,de
61554,influencias
61555,los
61556,funcionarios
61557,públicos
61558,mexicanos
61559,reciben
61560,actualmente
61561,salarios
61562,elevadísimos
61563,y
61564,gozan
61565,de
61566,prebendas
61567,desmesuradas
61568,que
61569,no
61570,tienen
61571,cabida
61572,en
61573,otros
61574,países
61575,los
61576,altos
61577,funcionarios
61578,públicos
61579,son
61580,de
61581,los
61582,mejores
61583,pagados
61584,del
61585,mundo
61586,y
61587,ni
61588,los
61589,exmandatarios
61590,de
61591,estados
61592,unidos
61593,reciben
61594,pensiones
61595,tan
61596,cuantiosas
61597,como
61598,las
61599,que
61600,disfrutan
61601,aquí
61602,los
61603,expresidentes
61604,y
61605,otro
61606,tanto
61607,sucede
61608,con
61609,los
61610,presidentes
61611,en
61612,activo
61613,el
61614,avión
61615,de
61616,que
61617,dispone
61618,enrique
61619,peña
61620,nieto
61621,es
61622,más
61623,lujoso
61624,que
61625,el
61626,de
61627,donald
61628,trump
61629,consideramos
61630,que
61631,sin
61632,corrupción
61633,y
61634,con
61635,un
61636,gobierno
61637,austero
61638,podremos
61639,sacar
61640,a
61641,méxico
61642,de
61643,la
61644,crisis
61645,económica
61646,del
61647,malestar
61648,y
61649,la
61650,pobreza
61651,de
61652,la
61653,espiral
61654,de
61655,inseguridad
61656,y
61657,violencia
61658,que
61659,actualmente
61660,padece
61661,para
61662,ello
61663,no
61664,hará
61665,falta
61666,aumentar
61667,impuestos
61668,ni
61669,incrementar
61670,la
61671,deuda
61672,del
61673,estado
61674,bastará
61675,con
61676,honestidad
61677,en
61678,el
61679,gobierno
61680,y
61681,con
61682,una
61683,reducción
61684,del
61685,costo
61686,de
61687,la
61688,administración
61689,para
61690,aumentar
61691,la
61692,inversión
61693,pública
61694,y
61695,utilizarla
61696,como
61697,capital
61698,semilla
61699,para
61700,financiar
61701,proyectos
61702,productivos
61703,con
61704,la
61705,participación
61706,de
61707,la
61708,iniciativa
61709,privada
61710,y
61711,del
61712,sector
61713,social
61714,en
61715,términos
61716,generales
61717,el
61718,modelo
61719,económico
61720,que
61721,proponemos
61722,es
61723,semejante
61724,al
61725,que
61726,se
61727,aplicó
61728,en
61729,el
61730,país
61731,en
61732,el
61733,periodo
61734,denominado
61735,del
61736,desarrollo
61737,estabilizador
61738,con
61739,esa
61740,orientación
61741,la
61742,economía
61743,mexicana
61744,creció
61745,a
61746,tasas
61747,del
61748,por
61749,ciento
61750,anual
61751,sin
61752,endeudamiento
61753,inflación
61754,ni
61755,devaluación
61756,de
61757,la
61758,moneda
61759,no
61760,es
61761,nuestro
61762,propósito
61763,desde
61764,luego
61765,revivir
61766,un
61767,modelo
61768,del
61769,pasado
61770,y
61771,aplicarlo
61772,de
61773,manera
61774,mecánica
61775,pretendemos
61776,retomar
61777,las
61778,lógicas
61779,que
61780,funcionaron
61781,ajustarlas
61782,a
61783,las
61784,condiciones
61785,actuales
61786,y
61787,aplicarlas
61788,con
61789,una
61790,visión
61791,política
61792,distinta
61793,de
61794,pleno
61795,respeto
61796,a
61797,los
61798,principios
61799,democráticos
61800,y
61801,a
61802,la
61803,legalidad
61804,en
61805,un
61806,entorno
61807,en
61808,el
61809,que
61810,deben
61811,tomarse
61812,en
61813,cuenta
61814,factores
61815,tan
61816,diversos
61817,como
61818,la
61819,inserción
61820,de
61821,méxico
61822,en
61823,la
61824,globalidad
61825,el
61826,surgimiento
61827,de
61828,una
61829,nueva
61830,generación
61831,de
61832,derechos
61833,individuales
61834,y
61835,sociales
61836,y
61837,una
61838,vertiginosa
61839,transformación
61840,tecnológica
61841,seremos
61842,respetuosos
61843,de
61844,la
61845,autonomía
61846,del
61847,banco
61848,de
61849,méxico
61850,no
61851,gastaremos
61852,más
61853,de
61854,lo
61855,que
61856,ingrese
61857,al
61858,erario
61859,es
61860,decir
61861,operaremos
61862,la
61863,administración
61864,pública
61865,sin
61866,déficit
61867,habrá
61868,un
61869,auténtico
61870,estado
61871,de
61872,derecho
61873,bajo
61874,el
61875,criterio
61876,de
61877,que
61878,al
61879,margen
61880,de
61881,la
61882,ley
61883,nada
61884,y
61885,por
61886,encima
61887,de
61888,la
61889,ley
61890,nadie
61891,el
61892,gobierno
61893,enfrentará
61894,y
61895,solucionará
61896,el
61897,grave
61898,problema
61899,de
61900,la
61901,inseguridad
61902,y
61903,de
61904,la
61905,violencia
61906,todos
61907,los
61908,días
61909,encabezaré
61910,desde
61911,muy
61912,temprano
61913,el
61914,gabinete
61915,de
61916,seguridad
61917,para
61918,recibir
61919,personalmente
61920,el
61921,parte
61922,de
61923,las
61924,corporaciones
61925,policiacas
61926,y
61927,militares
61928,y
61929,tomar
61930,las
61931,decisiones
61932,correspondientes
61933,se
61934,conformará
61935,una
61936,guardia
61937,nacional
61938,y
61939,habrá
61940,coordinación
61941,entre
61942,todas
61943,las
61944,fuerzas
61945,del
61946,orden
61947,de
61948,las
61949,regiones
61950,estados
61951,y
61952,municipios
61953,se
61954,acabarán
61955,los
61956,fraudes
61957,electorales
61958,y
61959,habrá
61960,una
61961,democracia
61962,incuestionable
61963,el
61964,próximo
61965,gobierno
61966,respetará
61967,las
61968,libertades
61969,y
61970,no
61971,tomará
61972,medidas
61973,autoritarias
61974,no
61975,habrá
61976,confiscación
61977,de
61978,bienes
61979,en
61980,cuanto
61981,a
61982,los
61983,contratos
61984,otorgados
61985,por
61986,el
61987,actual
61988,gobierno
61989,en
61990,materia
61991,energética
61992,y
61993,obras
61994,públicas
61995,como
61996,de
61997,la
61998,construcción
61999,del
62000,aeropuerto
62001,de
62002,texcoco
62003,se
62004,revisarán
62005,uno
62006,a
62007,uno
62008,para
62009,evitar
62010,casos
62011,de
62012,corrupción
62013,como
62014,los
62015,escándalos
62016,de
62017,odebrecht
62018,se
62019,actuará
62020,siempre
62021,con
62022,apego
62023,a
62024,los
62025,procedimientos
62026,legales
62027,protegiendo
62028,a
62029,quienes
62030,hayan
62031,adquirido
62032,bonos
62033,y
62034,a
62035,los
62036,trabajadores
62037,afiliados
62038,a
62039,las
62040,afores
62041,reiteramos
62042,nuestra
62043,disposición
62044,a
62045,renegociar
62046,el
62047,tratado
62048,de
62049,libre
62050,comercio
62051,de
62052,américa
62053,del
62054,norte
62055,pero
62056,consideramos
62057,conveniente
62058,que
62059,la
62060,firma
62061,de
62062,los
62063,nuevos
62064,acuerdos
62065,se
62066,realice
62067,después
62068,de
62069,las
62070,elecciones
62071,del
62072,de
62073,julio
62074,para
62075,hacerlo
62076,en
62077,condiciones
62078,de
62079,equidad
62080,dar
62081,margen
62082,a
62083,la
62084,construcción
62085,de
62086,consensos
62087,en
62088,nuestro
62089,país
62090,y
62091,proteger
62092,a
62093,los
62094,sectores
62095,productivos
62096,de
62097,méxico
62098,asimismo
62099,creemos
62100,que
62101,en
62102,el
62103,nuevo
62104,acuerdo
62105,deben
62106,estar
62107,incluidos
62108,asuntos
62109,de
62110,gran
62111,relevancia
62112,como
62113,la
62114,fijación
62115,de
62116,salarios
62117,justos
62118,y
62119,las
62120,reglas
62121,migratorias
62122,no
62123,descartamos
62124,la
62125,posibilidad
62126,de
62127,convencer
62128,al
62129,presidente
62130,donald
62131,trump
62132,de
62133,su
62134,despectiva
62135,y
62136,equivocada
62137,actitud
62138,contra
62139,los
62140,mexicanos
62141,estamos
62142,dispuestos
62143,a
62144,mantener
62145,una
62146,relación
62147,de
62148,amistad
62149,y
62150,respeto
62151,mutuo
62152,en
62153,su
62154,momento
62155,pondremos
62156,sobre
62157,la
62158,mesa
62159,el
62160,programa
62161,de
62162,desarrollo
62163,para
62164,impulsar
62165,el
62166,crecimiento
62167,generar
62168,empleos
62169,y
62170,garantizar
62171,el
62172,bienestar
62173,a
62174,fin
62175,de
62176,crear
62177,las
62178,condiciones
62179,para
62180,enfrentar
62181,de
62182,manera
62183,conjunta
62184,las
62185,causas
62186,que
62187,originan
62188,la
62189,migración
62190,la
62191,inseguridad
62192,y
62193,la
62194,violencia
62195,en
62196,resumen
62197,consideramos
62198,que
62199,los
62200,problemas
62201,sociales
62202,que
62203,afectan
62204,las
62205,relaciones
62206,bilaterales
62207,no
62208,pueden
62209,resolverse
62210,con
62211,muros
62212,ni
62213,con
62214,el
62215,uso
62216,de
62217,la
62218,fuerza
62219,sino
62220,con
62221,desarrollo
62222,y
62223,bienestar
62224,en
62225,suma
62226,señores
62227,inversionistas
62228,nuestra
62229,propuesta
62230,va
62231,encaminada
62232,a
62233,lograr
62234,un
62235,cambio
62236,ordenado
62237,y
62238,pacifico
62239,para
62240,mejorar
62241,las
62242,condiciones
62243,de
62244,vida
62245,y
62246,de
62247,trabajo
62248,de
62249,nuestros
62250,connacionales
62251,y
62252,que
62253,haga
62254,posible
62255,el
62256,renacimiento
62257,de
62258,méxico
62259,tengan
62260,confianza
62261,no
62262,somos
62263,rebeldes
62264,sin
62265,causa
62266,y
62267,tenemos
62268,palabra
62269,sabemos
62270,cumplir
62271,nuestros
62272,compromisos
62273,no
62274,se
62275,dejen
62276,asustar
62277,recuerden
62278,que
62279,ya
62280,gobernamos
62281,la
62282,capital
62283,de
62284,la
62285,república
62286,y
62287,que
62288,establecimos
62289,allí
62290,una
62291,buena
62292,relación
62293,con
62294,el
62295,sector
62296,privado
62297,nacional
62298,y
62299,extranjero
62300,en
62301,aquellos
62302,tiempos
62303,el
62304,manejo
62305,financiero
62306,de
62307,nuestra
62308,administración
62309,fue
62310,reconocido
62311,en
62312,méxico
62313,y
62314,en
62315,el
62316,extranjero
62317,y
62318,mereció
62319,una
62320,calificación
62321,triple
62322,a
62323,por
62324,standard
62325,poor
62326,s
62327,exhortamos
62328,a
62329,todos
62330,a
62331,actuar
62332,de
62333,manera
62334,informada
62335,a
62336,no
62337,dejarse
62338,manipular
62339,por
62340,las
62341,campañas
62342,de
62343,odio
62344,y
62345,a
62346,abstenerse
62347,de
62348,promover
62349,enconos
62350,polarizaciones
62351,y
62352,estados
62353,de
62354,pánico
62355,que
62356,ponen
62357,en
62358,riesgo
62359,la
62360,armonía
62361,social
62362,lastiman
62363,las
62364,libertades
62365,contravienen
62366,la
62367,honestidad
62368,y
62369,socavan
62370,la
62371,democracia
62372,boletín
62373,campaña
62374,______________________________________________
62375,________________________________________________
62376,________________________________________________
62377,ajalpan
62378,puebla
62379,de
62380,mayo
62381,de
62382,andrés
62383,manuel
62384,lópez
62385,obrador
62386,informó
62387,que
62388,mañana
62389,de
62390,mayo
62391,sostendrá
62392,un
62393,encuentro
62394,con
62395,maestros
62396,padres
62397,de
62398,familia
62399,y
62400,miembros
62401,de
62402,comunidades
62403,indígenas
62404,de
62405,la
62406,sierra
62407,juárez
62408,y
62409,se
62410,realizará
62411,en
62412,guelatao
62413,oaxaca
62414,donde
62415,se
62416,hablará
62417,del
62418,tema
62419,educativo
62420,planteó
62421,que
62422,lo
62423,primero
62424,que
62425,se
62426,tiene
62427,que
62428,hacer
62429,es
62430,llegar
62431,a
62432,un
62433,acuerdo
62434,entre
62435,todos
62436,que
62437,no
62438,se
62439,haga
62440,a
62441,un
62442,lado
62443,a
62444,los
62445,maestros
62446,porque
62447,cómo
62448,se
62449,aplica
62450,la
62451,reforma
62452,educativa
62453,sin
62454,los
62455,maestros
62456,quién
62457,es
62458,el
62459,que
62460,transmite
62461,el
62462,conocimiento
62463,en
62464,el
62465,aula
62466,el
62467,maestro
62468,entonces
62469,vamos
62470,primero
62471,a
62472,conciliar
62473,a
62474,los
62475,maestros
62476,vamos
62477,a
62478,conciliar
62479,a
62480,padres
62481,de
62482,familia
62483,vamos
62484,a
62485,que
62486,los
62487,que
62488,en
62489,realidad
62490,quieren
62491,ayudar
62492,a
62493,que
62494,mejoren
62495,la
62496,educación
62497,en
62498,méxico
62499,que
62500,no
62501,lo
62502,ven
62503,con
62504,asunto
62505,político
62506,e
62507,ideológico
62508,participen
62509,y
62510,todos
62511,juntos
62512,vamos
62513,a
62514,elaborar
62515,un
62516,plan
62517,educativo
62518,para
62519,mejorar
62520,de
62521,verdad
62522,la
62523,calidad
62524,de
62525,la
62526,enseñanza
62527,explicó
62528,el
62529,candidato
62530,por
62531,la
62532,coalición
62533,juntos
62534,haremos
62535,historia
62536,a
62537,la
62538,presidencia
62539,de
62540,méxico
62541,detalló
62542,que
62543,en
62544,la
62545,reunión
62546,no
62547,se
62548,firmará
62549,nada
62550,es
62551,una
62552,reunión
62553,con
62554,el
62555,magisterio
62556,de
62557,oaxaca
62558,además
62559,es
62560,con
62561,los
62562,docentes
62563,que
62564,voluntariamente
62565,asistan
62566,no
62567,es
62568,un
62569,asunto
62570,corporativo
62571,a
62572,la
62573,pregunta
62574,de
62575,los
62576,reporteros
62577,sobre
62578,cuál
62579,sería
62580,la
62581,nueva
62582,forma
62583,de
62584,evaluar
62585,a
62586,los
62587,docentes
62588,lópez
62589,obrador
62590,expresó
62591,que
62592,lo
62593,que
62594,quiere
62595,es
62596,que
62597,se
62598,concilien
62599,las
62600,partes
62601,porque
62602,hay
62603,mucho
62604,encono
62605,fue
62606,un
62607,error
62608,lo
62609,que
62610,hicieron
62611,los
62612,gobernantes
62613,las
62614,autoridades
62615,de
62616,echarle
62617,la
62618,culpa
62619,de
62620,la
62621,baja
62622,calidad
62623,de
62624,la
62625,enseñanza
62626,a
62627,los
62628,maestros
62629,humillaron
62630,a
62631,los
62632,maestros
62633,manifestó
62634,al
62635,exigir
62636,que
62637,haya
62638,transparencia
62639,para
62640,saber
62641,cuánto
62642,costó
62643,la
62644,campaña
62645,para
62646,imponer
62647,la
62648,mal
62649,llamada
62650,reforma
62651,educativa
62652,porque
62653,destinaron
62654,mil
62655,millones
62656,de
62657,pesos
62658,para
62659,pagar
62660,mensajes
62661,en
62662,radio
62663,y
62664,televisión
62665,para
62666,imponer
62667,la
62668,reforma
62669,educativa
62670,algunas
62671,organizaciones
62672,no
62673,todas
62674,de
62675,la
62676,sociedad
62677,civil
62678,ayudaron
62679,en
62680,ese
62681,plan
62682,en
62683,esa
62684,campaña
62685,de
62686,desprestigio
62687,al
62688,magisterio
62689,yo
62690,recuerdo
62691,que
62692,durante
62693,mucho
62694,porque
62695,ahí
62696,pasaba
62697,en
62698,el
62699,segundo
62700,piso
62701,había
62702,un
62703,espectacular
62704,que
62705,puso
62706,claudio
62707,x
62708,gonzález
62709,en
62710,contra
62711,de
62712,la
62713,educación
62714,pública
62715,y
62716,en
62717,contra
62718,de
62719,los
62720,maestros
62721,recordó
62722,mencionó
62723,que
62724,todo
62725,eso
62726,produjo
62727,encono
62728,polarización
62729,no
62730,se
62731,avanzó
62732,nada
62733,al
62734,contrario
62735,está
62736,peor
62737,ahora
62738,en
62739,materia
62740,educativa
62741,que
62742,antes
62743,de
62744,la
62745,reforma
62746,señaló
62747,que
62748,ha
62749,habido
62750,tanta
62751,desinformación
62752,y
62753,tanta
62754,manipulación
62755,sobre
62756,el
62757,tema
62758,de
62759,la
62760,educación
62761,que
62762,no
62763,saben
62764,muchos
62765,bueno
62766,hasta
62767,los
62768,más
62769,informados
62770,no
62771,saben
62772,que
62773,los
62774,maestros
62775,de
62776,oaxaca
62777,nunca
62778,se
62779,han
62780,negado
